1688,#genre#

1綜合,http://itv.iptv1688.top:2016/itv.php?id=CCTV1
2財經,http://itv.iptv1688.top:2016/itv.php?id=CCTV2
3綜藝,http://itv.iptv1688.top:2016/itv.php?id=CCTV3
4中文國際,http://itv.iptv1688.top:2016/itv.php?id=CCTV4
5體育,http://itv.iptv1688.top:2016/itv.php?id=CCTV5
5+體育賽事,http://itv.iptv1688.top:2016/itv.php?id=CCTV5p
6電影,http://itv.iptv1688.top:2016/itv.php?id=CCTV6
7國防軍事,http://itv.iptv1688.top:2016/itv.php?id=CCTV7
8電視劇,http://itv.iptv1688.top:2016/itv.php?id=CCTV8
9紀錄,http://itv.iptv1688.top:2016/itv.php?id=CCTV9
10科教,http://itv.iptv1688.top:2016/itv.php?id=CCTV10
11戲曲,http://itv.iptv1688.top:2016/itv.php?id=CCTV11
12社會與法,http://itv.iptv1688.top:2016/itv.php?id=CCTV12
13新聞,http://itv.iptv1688.top:2016/itv.php?id=CCTV13
14少兒,http://itv.iptv1688.top:2016/itv.php?id=CCTV14
15音樂,http://itv.iptv1688.top:2016/itv.php?id=CCTV15
16奧林匹克,http://itv.iptv1688.top:2016/itv.php?id=CCTV16
17農業農村,http://itv.iptv1688.top:2016/itv.php?id=CCTV17


江苏卫视,http://itv.iptv1688.top:2016/itv.php?id=江苏卫视
浙江卫视,http://itv.iptv1688.top:2016/itv.php?id=浙江卫视
湖南卫视,http://itv.iptv1688.top:2016/itv.php?id=湖南卫视
北京卫视,http://itv.iptv1688.top:2016/itv.php?id=北京卫视
东方卫视,http://itv.iptv1688.top:2016/itv.php?id=东方卫视
广东卫视,http://itv.iptv1688.top:2016/itv.php?id=广东卫视
东南卫视,http://itv.iptv1688.top:2016/itv.php?id=东南卫视
辽宁卫视,http://itv.iptv1688.top:2016/itv.php?id=辽宁卫视
深圳卫视,http://itv.iptv1688.top:2016/itv.php?id=深圳卫视
天津卫视,http://itv.iptv1688.top:2016/itv.php?id=天津卫视
安徽卫视,http://itv.iptv1688.top:2016/itv.php?id=安徽卫视
河北卫视,http://itv.iptv1688.top:2016/itv.php?id=河北卫视
重庆卫视,http://itv.iptv1688.top:2016/itv.php?id=重庆卫视
吉林卫视,http://itv.iptv1688.top:2016/itv.php?id=吉林卫视
山东卫视,http://itv.iptv1688.top:2016/itv.php?id=山东卫视
海南卫视,http://itv.iptv1688.top:2016/itv.php?id=海南卫视
贵州卫视,http://itv.iptv1688.top:2016/itv.php?id=贵州卫视
湖北卫视,http://itv.iptv1688.top:2016/itv.php?id=湖北卫视
河南卫视,http://itv.iptv1688.top:2016/itv.php?id=河南卫视
广西卫视,http://itv.iptv1688.top:2016/itv.php?id=广西卫视
江西卫视,http://itv.iptv1688.top:2016/itv.php?id=江西卫视
陝西卫视,http://itv.iptv1688.top:2016/itv.php?id=陝西卫视
宁夏卫视,http://itv.iptv1688.top:2016/itv.php?id=宁夏卫视
内蒙古卫视,http://itv.iptv1688.top:2016/itv.php?id=内蒙古卫视
黑龙江卫视,http://itv.iptv1688.top:2016/itv.php?id=黑龙江卫视
西藏卫视,http://itv.iptv1688.top:2016/itv.php?id=西藏卫视
四川卫视,http://itv.iptv1688.top:2016/itv.php?id=四川卫视
山西卫视,http://itv.iptv1688.top:2016/itv.php?id=山西卫视
甘肃卫视,http://itv.iptv1688.top:2016/itv.php?id=甘肃卫视
新疆卫视,http://itv.iptv1688.top:2016/itv.php?id=新疆卫视
青海卫视,http://itv.iptv1688.top:2016/itv.php?id=青海卫视
延边卫视,http://itv.iptv1688.top:2016/itv.php?id=延边卫视
兵团卫视,http://itv.iptv1688.top:2016/itv.php?id=兵团卫视

